#timestamp tx ty tz qx qy qz qw
1.266819 2.561481 5.350524 0.000000 0.000000 0.000000 0.716463 0.697625
1.267819 2.561265 5.358812 0.000000 0.000000 0.000000 0.716109 0.697988
1.268819 2.561056 5.367102 0.000000 0.000000 0.000000 0.715754 0.698352
1.269819 2.560857 5.375391 0.000000 0.000000 0.000000 0.715398 0.698717
1.270819 2.560665 5.383681 0.000000 0.000000 0.000000 0.715041 0.699082
1.271819 2.560482 5.391971 0.000000 0.000000 0.000000 0.714682 0.699449
1.272819 2.560308 5.400262 0.000000 0.000000 0.000000 0.714323 0.699817
1.273819 2.560142 5.408552 0.000000 0.000000 0.000000 0.713961 0.700185
1.274819 2.559985 5.416843 0.000000 0.000000 0.000000 0.713599 0.700555
1.275819 2.559836 5.425134 0.000000 0.000000 0.000000 0.713235 0.700925
1.276819 2.559696 5.433426 0.000000 0.000000 0.000000 0.712870 0.701296
1.277819 2.559565 5.441717 0.000000 0.000000 0.000000 0.712503 0.701669
1.278819 2.559442 5.450008 0.000000 0.000000 0.000000 0.712136 0.702042
1.279819 2.559328 5.458300 0.000000 0.000000 0.000000 0.711767 0.702416
1.280819 2.559223 5.466591 0.000000 0.000000 0.000000 0.711396 0.702791
1.281819 2.559126 5.474883 0.000000 0.000000 0.000000 0.711024 0.703167
1.282819 2.559038 5.483174 0.000000 0.000000 0.000000 0.710651 0.703544
1.283819 2.558960 5.491465 0.000000 0.000000 0.000000 0.710277 0.703922
1.284819 2.558889 5.499756 0.000000 0.000000 0.000000 0.709901 0.704301
1.285819 2.558828 5.508047 0.000000 0.000000 0.000000 0.709524 0.704681
1.286819 2.558776 5.516338 0.000000 0.000000 0.000000 0.709145 0.705062
1.287819 2.558732 5.524628 0.000000 0.000000 0.000000 0.708765 0.705444
1.288819 2.558698 5.532918 0.000000 0.000000 0.000000 0.708384 0.705827
1.289819 2.558673 5.541208 0.000000 0.000000 0.000000 0.708001 0.706211
1.290819 2.558656 5.549497 0.000000 0.000000 0.000000 0.707617 0.706596
1.291819 2.558649 5.557786 0.000000 0.000000 0.000000 0.707232 0.706982
1.292819 2.558650 5.566074 0.000000 0.000000 -0.000000 0.706845 0.707368
1.293819 2.558661 5.574362 0.000000 0.000000 -0.000000 0.706457 0.707756
1.294819 2.558681 5.582650 0.000000 0.000000 -0.000000 0.706067 0.708145
1.295819 2.558710 5.590936 0.000000 0.000000 -0.000000 0.705676 0.708535
1.296819 2.558748 5.599223 0.000000 0.000000 -0.000000 0.705283 0.708926
1.297819 2.558795 5.607508 0.000000 0.000000 -0.000000 0.704889 0.709317
1.298819 2.558851 5.615793 0.000000 0.000000 -0.000000 0.704494 0.709710
1.299819 2.558917 5.624077 0.000000 0.000000 -0.000000 0.704097 0.710104
1.300819 2.558992 5.632361 0.000000 0.000000 -0.000000 0.703698 0.710499
1.301819 2.559077 5.640643 0.000000 0.000000 -0.000000 0.703299 0.710895
1.302819 2.559170 5.648925 0.000000 0.000000 -0.000000 0.702897 0.711291
1.303819 2.559273 5.657206 0.000000 0.000000 -0.000000 0.702494 0.711689
1.304819 2.559386 5.665486 0.000000 0.000000 -0.000000 0.702090 0.712088
1.305819 2.559507 5.673765 0.000000 0.000000 -0.000000 0.701684 0.712488
1.306819 2.559639 5.682043 0.000000 0.000000 -0.000000 0.701277 0.712889
1.307819 2.559779 5.690320 0.000000 0.000000 -0.000000 0.700868 0.713291
1.308819 2.559929 5.698596 0.000000 0.000000 -0.000000 0.700458 0.713693
1.309819 2.560089 5.706871 0.000000 0.000000 -0.000000 0.700046 0.714097
1.310819 2.560258 5.715145 0.000000 0.000000 -0.000000 0.699633 0.714502
1.311819 2.560437 5.723418 0.000000 0.000000 -0.000000 0.699218 0.714908
1.312819 2.560625 5.731689 0.000000 0.000000 -0.000000 0.698802 0.715315
1.313819 2.560823 5.739959 0.000000 0.000000 -0.000000 0.698384 0.715723
1.314819 2.561031 5.748228 0.000000 0.000000 -0.000000 0.697964 0.716133
1.315819 2.561248 5.756496 0.000000 0.000000 -0.000000 0.697543 0.716543
1.316819 2.561476 5.764762 0.000000 0.000000 -0.000000 0.697121 0.716954
1.317819 2.561712 5.773027 0.000000 0.000000 -0.000000 0.696696 0.717366
1.318819 2.561959 5.781290 0.000000 0.000000 -0.000000 0.696271 0.717779
1.319819 2.562215 5.789552 0.000000 0.000000 -0.000000 0.695843 0.718194
1.320819 2.562481 5.797813 0.000000 0.000000 -0.000000 0.695414 0.718609
1.321819 2.562757 5.806072 0.000000 0.000000 -0.000000 0.694984 0.719026
1.322819 2.563043 5.814329 0.000000 0.000000 -0.000000 0.694551 0.719443
1.323819 2.563339 5.822585 0.000000 0.000000 -0.000000 0.694118 0.719862
1.324819 2.563644 5.830839 0.000000 0.000000 -0.000000 0.693682 0.720281
1.325819 2.563960 5.839091 0.000000 0.000000 -0.000000 0.693245 0.720702
1.326819 2.564286 5.847342 0.000000 0.000000 -0.000000 0.692806 0.721124
1.327819 2.564621 5.855591 0.000000 0.000000 -0.000000 0.692366 0.721546
1.328819 2.564967 5.863838 0.000000 0.000000 -0.000000 0.691924 0.721970
1.329819 2.565323 5.872083 0.000000 0.000000 -0.000000 0.691480 0.722395
1.330819 2.565688 5.880327 0.000000 0.000000 -0.000000 0.691035 0.722821
1.331819 2.566064 5.888568 0.000000 0.000000 -0.000000 0.690588 0.723248
1.332819 2.566450 5.896808 0.000000 0.000000 -0.000000 0.690139 0.723676
1.333819 2.566846 5.905045 0.000000 0.000000 -0.000000 0.689689 0.724106
1.334819 2.567253 5.913281 0.000000 0.000000 -0.000000 0.689237 0.724536
1.335819 2.567669 5.921514 0.000000 0.000000 -0.000000 0.688783 0.724967
1.336819 2.568096 5.929746 0.000000 0.000000 -0.000000 0.688328 0.725400
1.337819 2.568533 5.937975 0.000000 0.000000 -0.000000 0.687870 0.725834
1.338819 2.568980 5.946202 0.000000 0.000000 -0.000000 0.687411 0.726268
1.339819 2.569438 5.954427 0.000000 0.000000 -0.000000 0.686951 0.726704
1.340819 2.569906 5.962649 0.000000 0.000000 -0.000000 0.686488 0.727141
1.341819 2.570385 5.970870 0.000000 0.000000 -0.000000 0.686024 0.727579
1.342819 2.570874 5.979088 0.000000 0.000000 -0.000000 0.685558 0.728018
1.343819 2.571373 5.987303 0.000000 0.000000 -0.000000 0.685090 0.728458
1.344819 2.571883 5.995517 0.000000 0.000000 -0.000000 0.684621 0.728899
1.345819 2.572403 6.003727 0.000000 0.000000 -0.000000 0.684149 0.729342
1.346819 2.572934 6.011936 0.000000 0.000000 -0.000000 0.683676 0.729785
1.347819 2.573475 6.020142 0.000000 0.000000 -0.000000 0.683201 0.730230
1.348819 2.574027 6.028345 0.000000 0.000000 -0.000000 0.682725 0.730676
1.349819 2.574589 6.036546 0.000000 0.000000 -0.000000 0.682246 0.731123
1.350819 2.575162 6.044744 0.000000 0.000000 -0.000000 0.681766 0.731571
1.351819 2.575746 6.052939 0.000000 0.000000 -0.000000 0.681284 0.732020
1.352819 2.576341 6.061132 0.000000 0.000000 -0.000000 0.680800 0.732470
1.353819 2.576946 6.069322 0.000000 0.000000 -0.000000 0.680314 0.732921
1.354819 2.577562 6.077509 0.000000 0.000000 -0.000000 0.679826 0.733374
1.355819 2.578188 6.085694 0.000000 0.000000 -0.000000 0.679336 0.733827
1.356819 2.578826 6.093875 0.000000 0.000000 -0.000000 0.678845 0.734282
1.357819 2.579474 6.102054 0.000000 0.000000 -0.000000 0.678351 0.734738
1.358819 2.580133 6.110230 0.000000 0.000000 -0.000000 0.677856 0.735195
1.359819 2.580803 6.118403 0.000000 0.000000 -0.000000 0.677359 0.735653
1.360819 2.581484 6.126573 0.000000 0.000000 -0.000000 0.676860 0.736112
1.361819 2.582175 6.134739 0.000000 0.000000 -0.000000 0.676359 0.736572
1.362819 2.582878 6.142903 0.000000 0.000000 -0.000000 0.675856 0.737034
1.363819 2.583592 6.151064 0.000000 0.000000 -0.000000 0.675351 0.737497
1.364819 2.584316 6.159221 0.000000 0.000000 -0.000000 0.674844 0.737960
1.365819 2.585052 6.167376 0.000000 0.000000 -0.000000 0.674335 0.738425
1.366819 2.585799 6.175527 0.000000 0.000000 -0.000000 0.673825 0.738891
1.367819 2.586557 6.183675 0.000000 0.000000 -0.000000 0.673312 0.739359
1.368819 2.587326 6.191819 0.000000 0.000000 -0.000000 0.672797 0.739827
1.369819 2.588106 6.199961 0.000000 0.000000 -0.000000 0.672281 0.740296
1.370819 2.588897 6.208099 0.000000 0.000000 -0.000000 0.671762 0.740767
1.371819 2.589699 6.216233 0.000000 0.000000 -0.000000 0.671241 0.741239
1.372819 2.590513 6.224364 0.000000 0.000000 -0.000000 0.670718 0.741712
1.373819 2.591338 6.232492 0.000000 0.000000 -0.000000 0.670194 0.742186
1.374819 2.592174 6.240616 0.000000 0.000000 -0.000000 0.669667 0.742662
1.375819 2.593022 6.248736 0.000000 0.000000 -0.000000 0.669138 0.743138
1.376819 2.593880 6.256853 0.000000 0.000000 -0.000000 0.668607 0.743616
1.377819 2.594751 6.264967 0.000000 0.000000 -0.000000 0.668074 0.744094
1.378819 2.595632 6.273076 0.000000 0.000000 -0.000000 0.667539 0.744574
1.379819 2.596525 6.281182 0.000000 0.000000 -0.000000 0.667002 0.745056
1.380819 2.597430 6.289284 0.000000 0.000000 -0.000000 0.666463 0.745538
1.381819 2.598345 6.297383 0.000000 0.000000 -0.000000 0.665922 0.746021
1.382819 2.599273 6.305478 0.000000 0.000000 -0.000000 0.665379 0.746506
1.383819 2.600212 6.313568 0.000000 0.000000 -0.000000 0.664833 0.746992
1.384819 2.601162 6.321655 0.000000 0.000000 -0.000000 0.664286 0.747479
1.385819 2.602124 6.329738 0.000000 0.000000 -0.000000 0.663736 0.747967
1.386819 2.603098 6.337817 0.000000 0.000000 -0.000000 0.663184 0.748456
1.387819 2.604083 6.345892 0.000000 0.000000 -0.000000 0.662630 0.748947
1.388819 2.605080 6.353963 0.000000 0.000000 -0.000000 0.662074 0.749439
1.389819 2.606088 6.362030 0.000000 0.000000 -0.000000 0.661515 0.749932
1.390819 2.607108 6.370093 0.000000 0.000000 -0.000000 0.660955 0.750426
1.391819 2.608140 6.378152 0.000000 0.000000 -0.000000 0.660392 0.750921
1.392819 2.609184 6.386206 0.000000 0.000000 -0.000000 0.659827 0.751417
1.393819 2.610240 6.394256 0.000000 0.000000 -0.000000 0.659260 0.751915
1.394819 2.611307 6.402302 0.000000 0.000000 -0.000000 0.658691 0.752414
1.395819 2.612386 6.410344 0.000000 0.000000 -0.000000 0.658119 0.752914
1.396819 2.613477 6.418381 0.000000 0.000000 -0.000000 0.657545 0.753415
1.397819 2.614580 6.426414 0.000000 0.000000 -0.000000 0.656969 0.753917
1.398819 2.615695 6.434443 0.000000 0.000000 -0.000000 0.656391 0.754421
1.399819 2.616822 6.442467 0.000000 0.000000 -0.000000 0.655810 0.754926
1.400819 2.617961 6.450487 0.000000 0.000000 -0.000000 0.655228 0.755432
1.401819 2.619111 6.458502 0.000000 0.000000 -0.000000 0.654642 0.755939
1.402819 2.620274 6.466512 0.000000 0.000000 -0.000000 0.654055 0.756447
1.403819 2.621449 6.474518 0.000000 0.000000 -0.000000 0.653465 0.756957
1.404819 2.622636 6.482520 0.000000 0.000000 -0.000000 0.652873 0.757467
1.405819 2.623835 6.490516 0.000000 0.000000 -0.000000 0.652279 0.757979
1.406819 2.625046 6.498508 0.000000 0.000000 -0.000000 0.651682 0.758492
1.407819 2.626270 6.506496 0.000000 0.000000 -0.000000 0.651083 0.759006
1.408819 2.627505 6.514478 0.000000 0.000000 -0.000000 0.650482 0.759522
1.409819 2.628753 6.522456 0.000000 0.000000 -0.000000 0.649879 0.760038
1.410819 2.630013 6.530429 0.000000 0.000000 -0.000000 0.649273 0.760555
1.411819 2.631285 6.538397 0.000000 0.000000 -0.000000 0.648666 0.761074
1.412819 2.632570 6.546360 0.000000 0.000000 -0.000000 0.648056 0.761593
1.413819 2.633867 6.554318 0.000000 0.000000 -0.000000 0.647443 0.762114
1.414819 2.635176 6.562271 0.000000 0.000000 -0.000000 0.646829 0.762635
1.415819 2.636498 6.570219 0.000000 0.000000 -0.000000 0.646212 0.763158
1.416819 2.637831 6.578162 0.000000 0.000000 -0.000000 0.645593 0.763682
1.417819 2.639178 6.586100 0.000000 0.000000 -0.000000 0.644971 0.764207
1.418819 2.640537 6.594033 0.000000 0.000000 -0.000000 0.644347 0.764733
1.419819 2.641908 6.601960 0.000000 0.000000 -0.000000 0.643721 0.765260
1.420819 2.643292 6.609883 0.000000 0.000000 -0.000000 0.643093 0.765788
1.421819 2.644688 6.617800 0.000000 0.000000 -0.000000 0.642462 0.766317
1.422819 2.646097 6.625712 0.000000 0.000000 -0.000000 0.641829 0.766848
1.423819 2.647518 6.633619 0.000000 0.000000 -0.000000 0.641194 0.767379
1.424819 2.648952 6.641520 0.000000 0.000000 -0.000000 0.640556 0.767912
1.425819 2.650398 6.649417 0.000000 0.000000 -0.000000 0.639916 0.768445
1.426819 2.651858 6.657307 0.000000 0.000000 -0.000000 0.639273 0.768980
1.427819 2.653329 6.665192 0.000000 0.000000 -0.000000 0.638628 0.769516
1.428819 2.654814 6.673072 0.000000 0.000000 -0.000000 0.637981 0.770052
1.429819 2.656311 6.680947 0.000000 0.000000 -0.000000 0.637331 0.770590
1.430819 2.657821 6.688815 0.000000 0.000000 -0.000000 0.636679 0.771129
1.431819 2.659344 6.696679 0.000000 0.000000 -0.000000 0.636024 0.771669
1.432819 2.660879 6.704536 0.000000 0.000000 -0.000000 0.635367 0.772210
1.433819 2.662427 6.712388 0.000000 0.000000 -0.000000 0.634708 0.772752
1.434819 2.663988 6.720234 0.000000 0.000000 -0.000000 0.634046 0.773296
1.435819 2.665562 6.728075 0.000000 0.000000 -0.000000 0.633381 0.773840
1.436819 2.667149 6.735910 0.000000 0.000000 -0.000000 0.632714 0.774385
1.437819 2.668749 6.743739 0.000000 0.000000 -0.000000 0.632045 0.774932
1.438819 2.670361 6.751562 0.000000 0.000000 -0.000000 0.631373 0.775479
1.439819 2.671987 6.759380 0.000000 0.000000 -0.000000 0.630699 0.776028
1.440819 2.673626 6.767191 0.000000 0.000000 -0.000000 0.630022 0.776578
1.441819 2.675277 6.774997 0.000000 0.000000 -0.000000 0.629342 0.777128
1.442819 2.676942 6.782797 0.000000 0.000000 -0.000000 0.628660 0.777680
1.443819 2.678619 6.790591 0.000000 0.000000 -0.000000 0.627976 0.778233
1.444819 2.680310 6.798378 0.000000 0.000000 -0.000000 0.627289 0.778787
1.445819 2.682014 6.806160 0.000000 0.000000 -0.000000 0.626599 0.779342
1.446819 2.683731 6.813936 0.000000 0.000000 -0.000000 0.625907 0.779898
1.447819 2.685461 6.821705 0.000000 0.000000 -0.000000 0.625212 0.780455
1.448819 2.687204 6.829469 0.000000 0.000000 -0.000000 0.624515 0.781013
1.449819 2.688960 6.837226 0.000000 0.000000 -0.000000 0.623815 0.781572
1.450819 2.690730 6.844977 0.000000 0.000000 -0.000000 0.623112 0.782132
1.451819 2.692513 6.852722 0.000000 0.000000 -0.000000 0.622407 0.782694
1.452819 2.694309 6.860460 0.000000 0.000000 -0.000000 0.621699 0.783256
1.453819 2.696119 6.868192 0.000000 0.000000 -0.000000 0.620989 0.783819
1.454819 2.697941 6.875918 0.000000 0.000000 -0.000000 0.620276 0.784384
1.455819 2.699778 6.883637 0.000000 0.000000 -0.000000 0.619560 0.784949
1.456819 2.701627 6.891350 0.000000 0.000000 -0.000000 0.618842 0.785516
1.457819 2.703490 6.899057 0.000000 0.000000 -0.000000 0.618120 0.786083
1.458819 2.705366 6.906757 0.000000 0.000000 -0.000000 0.617397 0.786652
1.459819 2.707256 6.914450 0.000000 0.000000 -0.000000 0.616670 0.787222
1.460819 2.709159 6.922137 0.000000 0.000000 -0.000000 0.615941 0.787792
1.461819 2.711076 6.929818 0.000000 0.000000 -0.000000 0.615209 0.788364
1.462819 2.713006 6.937491 0.000000 0.000000 -0.000000 0.614475 0.788937
1.463819 2.714950 6.945159 0.000000 0.000000 -0.000000 0.613737 0.789510
1.464819 2.716907 6.952819 0.000000 0.000000 -0.000000 0.612997 0.790085
1.465819 2.718878 6.960473 0.000000 0.000000 -0.000000 0.612255 0.790661
1.466819 2.720863 6.968119 0.000000 0.000000 -0.000000 0.611509 0.791237
1.467819 2.722861 6.975759 0.000000 0.000000 -0.000000 0.610761 0.791815
1.468819 2.724873 6.983393 0.000000 0.000000 -0.000000 0.610010 0.792394
1.469819 2.726898 6.991019 0.000000 0.000000 -0.000000 0.609256 0.792974
1.470819 2.728937 6.998639 0.000000 0.000000 -0.000000 0.608499 0.793555
1.471819 2.730990 7.006251 0.000000 0.000000 -0.000000 0.607740 0.794136
1.472819 2.733057 7.013857 0.000000 0.000000 -0.000000 0.606977 0.794719
1.473819 2.735138 7.021455 0.000000 0.000000 -0.000000 0.606212 0.795303
1.474819 2.737232 7.029047 0.000000 0.000000 -0.000000 0.605444 0.795888
1.475819 2.739340 7.036631 0.000000 0.000000 -0.000000 0.604674 0.796473
1.476819 2.741462 7.044209 0.000000 0.000000 -0.000000 0.603900 0.797060
1.477819 2.743598 7.051779 0.000000 0.000000 -0.000000 0.603124 0.797648
1.478819 2.745748 7.059342 0.000000 0.000000 -0.000000 0.602344 0.798236
1.479819 2.747912 7.066898 0.000000 0.000000 -0.000000 0.601562 0.798826
1.480819 2.750089 7.074446 0.000000 0.000000 -0.000000 0.600777 0.799417
1.481819 2.752281 7.081987 0.000000 0.000000 -0.000000 0.599989 0.800008
1.482819 2.754487 7.089521 0.000000 0.000000 -0.000000 0.599198 0.800601
1.483819 2.756707 7.097048 0.000000 0.000000 -0.000000 0.598404 0.801194
1.484819 2.758940 7.104567 0.000000 0.000000 -0.000000 0.597608 0.801789
1.485819 2.761188 7.112079 0.000000 0.000000 -0.000000 0.596808 0.802384
1.486819 2.763450 7.119584 0.000000 0.000000 -0.000000 0.596006 0.802980
1.487819 2.765726 7.127080 0.000000 0.000000 -0.000000 0.595200 0.803578
1.488819 2.768017 7.134570 0.000000 0.000000 -0.000000 0.594392 0.804176
1.489819 2.770321 7.142052 0.000000 0.000000 -0.000000 0.593580 0.804775
1.490819 2.772640 7.149526 0.000000 0.000000 -0.000000 0.592766 0.805375
1.491819 2.774973 7.156992 0.000000 0.000000 -0.000000 0.591948 0.805976
1.492819 2.777320 7.164451 0.000000 0.000000 -0.000000 0.591128 0.806578
1.493819 2.779681 7.171903 0.000000 0.000000 -0.000000 0.590305 0.807180
1.494819 2.782057 7.179346 0.000000 0.000000 -0.000000 0.589478 0.807784
1.495819 2.784447 7.186782 0.000000 0.000000 -0.000000 0.588649 0.808389
1.496819 2.786851 7.194210 0.000000 0.000000 -0.000000 0.587817 0.808994
1.497819 2.789270 7.201630 0.000000 0.000000 -0.000000 0.586981 0.809601
1.498819 2.791703 7.209042 0.000000 0.000000 -0.000000 0.586143 0.810208
1.499819 2.794151 7.216447 0.000000 0.000000 -0.000000 0.585301 0.810816
1.500819 2.796613 7.223843 0.000000 0.000000 -0.000000 0.584457 0.811425
1.501819 2.799090 7.231232 0.000000 0.000000 -0.000000 0.583609 0.812035
1.502819 2.801581 7.238612 0.000000 0.000000 -0.000000 0.582759 0.812645
1.503819 2.804086 7.245985 0.000000 0.000000 -0.000000 0.581905 0.813257
1.504819 2.806606 7.253349 0.000000 0.000000 -0.000000 0.581048 0.813869
1.505819 2.809141 7.260705 0.000000 0.000000 -0.000000 0.580188 0.814483
1.506819 2.811690 7.268054 0.000000 0.000000 -0.000000 0.579325 0.815097
1.507819 2.814254 7.275394 0.000000 0.000000 -0.000000 0.578459 0.815712
1.508819 2.816833 7.282725 0.000000 0.000000 -0.000000 0.577590 0.816327
1.509819 2.819426 7.290049 0.000000 0.000000 -0.000000 0.576717 0.816944
1.510819 2.822034 7.297364 0.000000 0.000000 -0.000000 0.575842 0.817561
1.511819 2.824657 7.304671 0.000000 0.000000 -0.000000 0.574963 0.818179
1.512819 2.827294 7.311970 0.000000 0.000000 -0.000000 0.574081 0.818798
1.513819 2.829946 7.319260 0.000000 0.000000 -0.000000 0.573196 0.819418
1.514819 2.832613 7.326542 0.000000 0.000000 -0.000000 0.572308 0.820039
1.515819 2.835295 7.333815 0.000000 0.000000 -0.000000 0.571417 0.820660
1.516819 2.837991 7.341080 0.000000 0.000000 -0.000000 0.570523 0.821282
1.517819 2.840703 7.348336 0.000000 0.000000 -0.000000 0.569625 0.821905
1.518819 2.843429 7.355584 0.000000 0.000000 -0.000000 0.568724 0.822528
1.519819 2.846171 7.362823 0.000000 0.000000 -0.000000 0.567820 0.823153
1.520819 2.848927 7.370054 0.000000 0.000000 -0.000000 0.566913 0.823778
1.521819 2.851698 7.377276 0.000000 0.000000 -0.000000 0.566003 0.824403
1.522819 2.854484 7.384489 0.000000 0.000000 -0.000000 0.565089 0.825030
1.523819 2.857286 7.391694 0.000000 0.000000 -0.000000 0.564172 0.825657
1.524819 2.860102 7.398890 0.000000 0.000000 -0.000000 0.563252 0.826285
1.525819 2.862933 7.406077 0.000000 0.000000 -0.000000 0.562329 0.826914
1.526819 2.865780 7.413255 0.000000 0.000000 -0.000000 0.561402 0.827543
1.527819 2.868641 7.420424 0.000000 0.000000 -0.000000 0.560472 0.828173
1.528819 2.871518 7.427585 0.000000 0.000000 -0.000000 0.559539 0.828804
1.529819 2.874410 7.434736 0.000000 0.000000 -0.000000 0.558603 0.829435
1.530819 2.877317 7.441879 0.000000 0.000000 -0.000000 0.557663 0.830067
1.531819 2.880239 7.449012 0.000000 0.000000 -0.000000 0.556721 0.830700
1.532819 2.883176 7.456137 0.000000 0.000000 -0.000000 0.555774 0.831333
1.533819 2.886129 7.463252 0.000000 0.000000 -0.000000 0.554825 0.831967
1.534819 2.889097 7.470359 0.000000 0.000000 -0.000000 0.553872 0.832602
1.535819 2.892080 7.477456 0.000000 0.000000 -0.000000 0.552916 0.833237
1.536819 2.895079 7.484544 0.000000 0.000000 -0.000000 0.551957 0.833872
1.537819 2.898093 7.491623 0.000000 0.000000 -0.000000 0.550995 0.834509
1.538819 2.901123 7.498692 0.000000 0.000000 -0.000000 0.550029 0.835146
1.539819 2.904167 7.505753 0.000000 0.000000 -0.000000 0.549059 0.835783
1.540819 2.907228 7.512804 0.000000 0.000000 -0.000000 0.548087 0.836421
1.541819 2.910303 7.519846 0.000000 0.000000 -0.000000 0.547111 0.837060
1.542819 2.913395 7.526878 0.000000 0.000000 -0.000000 0.546132 0.837699
1.543819 2.916501 7.533901 0.000000 0.000000 -0.000000 0.545149 0.838339
1.544819 2.919624 7.540914 0.000000 0.000000 -0.000000 0.544164 0.838979
1.545819 2.922761 7.547918 0.000000 0.000000 -0.000000 0.543174 0.839620
